,rated,variant,speed,perf,createdAt,status,winner,moves,clocks,clock,ECO,opening_name,white_player,rating,black_player,rating
396,True,standard,blitz,blitz,2022-10-15 12:52:37.534000+00:00,mate,white,e4 e5 Nf3 Nc6 Bb5 d6 c3 a6 Ba4 b5 Bc2 Bb7 O-O Nf6 d4 exd4 Nxd4 Nxd4 Qxd4 c5 Qe3 Be7 Nd2 O-O Re1 Re8 Nf1 d5 exd5 Bxd5 Ng3 Bd6 Nf5 Rxe3 Rxe3 g6 Nh6+ Kg7 Rh3 Be6 Rd3 Qc7 Bg5 Re8 Re1 Bc4 Rxe8 Nxe8 Rf3 f5 Bxf5 gxf5 Nxf5+ Kh8 Re3 Qf7 Nxd6 Nxd6 f4 Nf5 Re5 Qd7 Re7 Qd1+ Kf2 Qd2+ Kf3 Bd5+ Kg4 Qd1+ Kxf5 Qh5 Ke5 Bxg2 Ke6 Qg6+ Bf6+ Kg8 f5 Qg4 Re8#,"[30003, 30003, 30195, 30051, 30227, 30075, 29467, 30075, 29283, 29771, 28835, 29811, 28379, 29835, 27627, 29579, 27267, 28995, 25915, 27427, 24275, 26931, 23035, 26603, 21691, 24859, 21275, 24691, 19307, 23715, 18739, 23475, 18235, 23363, 17891, 21691, 15963, 21531, 14227, 20627, 13211, 18347, 11787, 14491, 10475, 12571, 8899, 11979, 6691, 7843, 5315, 7555, 3939, 6515, 1963, 4907, 1219, 4659, 1075, 3827, 997, 3323, 892, 3251, 857, 2779, 893, 2539, 890, 2067, 1099, 1835, 1003, 1835, 1091, 1795, 1243, 1331, 697, 1004, 483]","{'initial': 300, 'increment': 3, 'totalTime': 420}",C74,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense",'chestroyer',1409,'dddeusss',1392
397,True,standard,blitz,blitz,2022-10-15 12:33:21.967000+00:00,mate,white,e4 c5 Bc4 e6 Nf3 Nc6 d3 d5 exd5 exd5 Bb3 Nf6 Bg5 Be7 Nc3 O-O Bxf6 Bxf6 Bxd5 Re8+ Be4 Bf5 O-O Bxc3 Bxf5 Bxb2 Rb1 Qf6 Be4 Rab8 Qd2 Qc3 Qg5 Qxc2 Qh5 h6 Ng5 Rxe4 Qxf7+ Kh8 Nxe4 Ne5 Qc7 Nc6 Rfe1 Bc3 Rxb7 Rxb7 Qxb7 Bxe1 Qxc6 Qxf2+ Nxf2 Bxf2+ Kxf2 a5 Qxc5 a4 d4 Kg8 d5 Kf7 d6 Ke8 Qc7 g5 Qe7#,"[30003, 30003, 30067, 30011, 30019, 29115, 28539, 28851, 28155, 28891, 27155, 28899, 26803, 27683, 26587, 26539, 26707, 25771, 26875, 25315, 26203, 25139, 26027, 23635, 25539, 21683, 25699, 21811, 19187, 21219, 15267, 19363, 9739, 14715, 9491, 14179, 8603, 12491, 8139, 12051, 6619, 9995, 4011, 8379, 953, 5779, 750, 5395, 694, 5187, 608, 5203, 749, 4891, 1051, 4547, 1251, 4483, 1459, 4619, 1755, 4851, 2051, 5107, 2075, 5036, 1835]","{'initial': 300, 'increment': 3, 'totalTime': 420}",B20,Sicilian Defense: Bowdler Attack,'zyody',1458,'chestroyer',1414
398,True,standard,blitz,blitz,2022-10-15 02:26:53.015000+00:00,resign,black,d4 d5 c4 e6 Nc3 Nf6 Bf4 c5 e3 Nc6 Bd3 cxd4 exd4 Bb4 cxd5 Nxd5 Ne2 Qa5 a3 Bxc3+ bxc3 Nxc3 Nxc3 Qxc3+ Kf1 Qxd4 g3 O-O Kg2 b6 Re1 Bb7 Kg1 e5 Bxe5 Nxe5 Bxh7+ Kxh7 Qxd4 Nf3+ Kg2 Nxd4+ Kh3 Nf3 Re3 Rfe8 Rxe8 Rxe8 Rd1 Rh8 Rd7 Kg6+ Kg2 Ne5+ Kf1 Nxd7,"[18003, 18003, 17811, 17763, 17747, 17627, 17651, 17539, 17051, 17307, 16379, 17203, 16195, 17107, 15987, 16867, 15563, 16651, 15363, 16403, 15363, 16395, 15203, 16315, 14547, 16019, 13691, 15611, 12579, 14843, 12331, 14499, 12171, 13971, 11795, 13371, 11675, 13219, 11675, 12987, 11363, 12987, 10827, 12563, 10619, 12403, 10427, 12203, 10227, 12051, 9947, 11883, 9803, 11675, 9619, 11672, 9017]","{'initial': 180, 'increment': 0, 'totalTime': 180}",D35,Queen's Gambit Declined: Harrwitz Attack,'chestroyer',1420,'schrani',1459
399,True,standard,blitz,blitz,2022-10-15 00:13:05.014000+00:00,outoftime,black,d4 c5 Nf3 e6 e4 d5 e5 Nc6 c3 Be7 Be3 c4 Qa4 Bd7 Nbd2 Nxd4 Qd1 Nxf3+ Nxf3 Bc6 Be2 f6 O-O Qc7 Bf4 f5 h4 Qd8 Bg3 g5 hxg5 Bxg5 Nxg5 Qxg5 f4 Qxg3 Bh5+ Kd7 b3 Qxc3 bxc4 Qxc4 Rc1 Qxa2 Rc2 Qa4 Qd2 Ne7 Rfc1 Rac8 Bd1 Qb5 Rc5 Qb6 Bb3 Qxb3 R5c3 Qb6+ Kh1 a5 Rg3 Ng6 Rg5 Qb4 Qf2 Qxf4 Qxf4 Nxf4 g3 Ne2 Rg7+ Kd8 Rc5 b6 Rc2 Rc7 Rxc7 Kxc7 Rxe2 d4+ Kh2 Bd5 Rd2 Kd7,"[30003, 30003, 29499, 29915, 29251, 29715, 28395, 29539, 28219, 29091, 27363, 28819, 26627, 28339, 26259, 26387, 23995, 25627, 23651, 25291, 23115, 24963, 22427, 24643, 21651, 23835, 20323, 23547, 17867, 21707, 17251, 21451, 15531, 21251, 15307, 20043, 15115, 19283, 14275, 18571, 13819, 18203, 13619, 17155, 12627, 16363, 12275, 14059, 11683, 13691, 10235, 12179, 9667, 10515, 7995, 9619, 7195, 8755, 6931, 7707, 5035, 7387, 4379, 6339, 2803, 5435, 2043, 5267, 1859, 4555, 1643, 3683, 1427, 3059, 1139, 2731, 693, 2627, 499, 2475, 304, 2219, 118, 1481, 0]","{'initial': 300, 'increment': 0, 'totalTime': 300}",C02,"French Defense: Advance Variation, Paulsen Attack",'chestroyer',1426,'nixsone',1445
400,True,standard,blitz,blitz,2022-10-15 00:02:34.566000+00:00,outoftime,black,c4 Nf6 e3 g6 Nc3 d5 d4 e6 Be2 Bg7 Nf3 Nbd7 O-O O-O Bd2 c5 Ne5 cxd4 exd4 dxc4 Bxc4 Nb6 Be2 Qxd4 Nf3 Qd8 Be3 Nbd5 Nxd5 Nxd5 Bd4 Nf4 Bxg7 Kxg7 Qxd8 Nxe2+ Kh1 Rxd8 b3 b6 Ne5 Bb7 f3 Nf4 Rac1 f6 Ng4 f5 Ne5 Kf6 Nc4 Nd3 Rb1 Nb4 a3 Nc2 a4 Nd4 Rfe1 Ba6 Ne5 Rd5 Nc4 b5 Ne3 b4 Nxd5+ exd5 Red1 Ne2 Rxd5 Ke6 Rbd1 Bb7 Rd7 Rb8 R7d6+ Ke5 R6d5+ Kf4,"[30003, 30003, 29835, 29627, 29619, 29019, 29379, 28139, 26955, 27723, 26731, 26371, 26587, 26235, 26155, 25987, 24347, 25347, 24187, 23971, 23875, 23779, 22099, 23435, 20643, 22691, 16851, 21715, 16051, 21715, 15355, 19603, 14899, 19603, 14667, 19451, 14235, 19291, 13435, 18971, 13043, 18131, 12755, 17187, 10771, 15987, 9731, 15555, 9243, 15251, 7779, 13835, 4323, 12867, 3707, 12267, 3187, 11955, 2275, 10251, 1939, 9491, 1555, 8899, 1219, 8091, 1027, 7931, 862, 7523, 709, 7155, 493, 6515, 312, 3715, 118, 3483, 24, 3285, 0]","{'initial': 300, 'increment': 0, 'totalTime': 300}",A15,English Opening: Anglo-Indian Defense,'nixsone',1453,'chestroyer',1419
401,True,standard,blitz,blitz,2022-10-11 23:03:11.816000+00:00,mate,white,e4 c5 Nf3 e6 Nc3 Nc6 Be2 Be7 d4 cxd4 Nxd4 Nxd4 Qxd4 a6 Qxg7 Bf6 Qg3 Nh6 O-O Rg8 Qh3 d6 Qxh6 e5 Nd5 Be6 Nxf6+ Ke7 Nxg8+ Qxg8 Bg5+ Ke8 Bh5 Kd7 Rfd1 Rc8 c3 b5 a4 Bb3 Rd2 Bxa4 Qxd6+ Ke8 Qe7#,"[30003, 30003, 29531, 29827, 29427, 28523, 29299, 27955, 29115, 27779, 29051, 27427, 29051, 27171, 28859, 26139, 28219, 25779, 27811, 25627, 27707, 25067, 27451, 24227, 25963, 23363, 25667, 22739, 25363, 22667, 24619, 22459, 24203, 21987, 23147, 21211, 21603, 20891, 21339, 20099, 18915, 18195, 18531, 17972, 18287]","{'initial': 300, 'increment': 0, 'totalTime': 300}",B40,Sicilian Defense: French Variation,'smzlsmile',1440,'chestroyer',1425
402,True,standard,rapid,rapid,2022-10-11 16:37:34.627000+00:00,mate,white,d4 a6 c4 h6 Nc3 b6 Bf4 Bb7 Nf3 g6 e3 Bg7 Bd3 d6 O-O e6 Qc2 Nf6 h3 Nbd7 Nd2 Nh5 Bh2 Qg5 e4 Bxd4 Nf3 Qf6 Nxd4 Qxd4 Ne2 Qf6 b4 Ne5 Rad1 Qg5 f4 Nf3+ Rxf3 Qf6 e5 Qe7 Rf2 d5 cxd5 Bxd5 Rc1 c6 a3 O-O Ng3 Ng7 Be4 Rac8 Qb1 Rfd8 Rfc2 Bxe4 Nxe4 Nf5 Nf6+ Kg7 Rc3 c5 bxc5 Rxc5 Qb4 Qc7 Rxc5 bxc5 Rxc5 Qa7 Kh1 Rd1+ Bg1 Ne3 Ne8+ Kh8 Rc7 Nd5 Qf8+ Kh7 Qg7#,"[60003, 60003, 60235, 60411, 60667, 60803, 58227, 60731, 58507, 61011, 58667, 61187, 58363, 61531, 58171, 61875, 54387, 60995, 51259, 59707, 51155, 58907, 49563, 58499, 46115, 56651, 45531, 56123, 44267, 56323, 44571, 54947, 42539, 54835, 39331, 54259, 37171, 52019, 36987, 50827, 32555, 50611, 31387, 50043, 27787, 50411, 25995, 49379, 25683, 48115, 25379, 47843, 25507, 46931, 24339, 46491, 23411, 41539, 23483, 39851, 21787, 39539, 18211, 37987, 16339, 37443, 14683, 36219, 10403, 36315, 10779, 36331, 8611, 33587, 8779, 29963, 6155, 29003, 5259, 28571, 5355, 28162, 5264]","{'initial': 600, 'increment': 5, 'totalTime': 800}",A40,Queen's Pawn Game,'chestroyer',1635,'totogi1960',1641
403,True,standard,rapid,rapid,2022-10-05 16:19:50.863000+00:00,resign,white,e4 c5 Nf3 e6 Nc3 Nc6 a3 a6 Bc4 b5 Ba2 Bb7 d3 Be7 O-O d6 Ng5 Nf6 Re1 e5 Nxf7 Qc7 Nxh8 Kd7 Nf7 h6 Nd5 Nxd5 Bxd5 Nd4 Bxb7 Qxb7 c3 Ne6 Qg4 Bf6 Qg6 Rf8 Nxh6 gxh6 Qxh6 Bg7 Qg6 Rh8 h3 Rf8 h4 c4 dxc4 bxc4 h5 Qb6 Re2 Rf6 Qg3 Bh6 Bxh6 Rxh6 Qg4 Ke7 Rd1 Nf4 Qg7+,"[60003, 60003, 60147, 60211, 60507, 60299, 60299, 60555, 60435, 60715, 60635, 59891, 60891, 59691, 60619, 59731, 58043, 59235, 57131, 58459, 55835, 55643, 55723, 54819, 55931, 54627, 53363, 53299, 53547, 53459, 50043, 53611, 48891, 53267, 47731, 52731, 39987, 52115, 38707, 52235, 36107, 51043, 29827, 48987, 28547, 43131, 23131, 43411, 22459, 43587, 22555, 42195, 20611, 41195, 16251, 40491, 16299, 40771, 13771, 37763, 12691, 37099, 10485, 33480]","{'initial': 600, 'increment': 5, 'totalTime': 800}",B40,Sicilian Defense: French Variation,'sqld',1703,'chestroyer',1644
404,True,standard,blitz,blitz,2022-10-04 23:10:43.229000+00:00,mate,black,d4 d5 c4 dxc4 e3 Nf6 Bxc4 Nc6 Nc3 Be6 Nge2 Bxc4 O-O e6 b3 Bxe2 Qxe2 Bb4 Bd2 a5 a3 Be7 f4 Nd5 e4 Nxc3 Bxc3 Nxd4 Bxd4 Qxd4+ Kh1 O-O Rad1 Qb6 Qb2 c5 Rd7 Bf6 e5 Bh4 g3 Qb5 Rfd1 Rad8 Rxd8 Rxd8 Rxd8+ Bxd8 h4 Qf1+ Kh2 f6 exf6 Bxf6 Qc2 b6 g4 Qxf4+ Kh3 Qf1+ Kg3 Be5#,"[18003, 18003, 17891, 17843, 17675, 17843, 17331, 17723, 17267, 17635, 17163, 17459, 16555, 17387, 16443, 17267, 16235, 17267, 15923, 17043, 15827, 16707, 15043, 16707, 14819, 16419, 14819, 16251, 14627, 16251, 14475, 15939, 14027, 15083, 12627, 14771, 12195, 14419, 11923, 14027, 11795, 13755, 11395, 12651, 10683, 12315, 10499, 12315, 10275, 12059, 10043, 11115, 9667, 11115, 8819, 10843, 8723, 10499, 8427, 10051, 8295, 9987]","{'initial': 180, 'increment': 0, 'totalTime': 180}",D20,Queen's Gambit Accepted: Old Variation,'chestroyer',1432,'joseandia37',1385
405,True,standard,blitz,blitz,2022-10-04 23:07:12.596000+00:00,mate,black,d4 Nf6 c4 d6 d5 g6 Nc3 Bg7 e4 O-O Be2 a5 h4 Na6 h5 Bh8 hxg6 fxg6 Bg4 Nc5 Bxc8 Qxc8 Qf3 Nfd7 Qh3 Rf7 Bg5 Ne5 g3 Ned3+ Kd2 Rxf2+ Ke3 Qf8 Bf4 Nxf4 gxf4 Qxf4#,"[18003, 18003, 18003, 17931, 18003, 17843, 17995, 17771, 17995, 17619, 17643, 17307, 17587, 17115, 17467, 16675, 17299, 16643, 16987, 16595, 16835, 16467, 16707, 15827, 16403, 15443, 16059, 15059, 15555, 14939, 15363, 14787, 15171, 14075, 14587, 13323, 14245, 13250]","{'initial': 180, 'increment': 0, 'totalTime': 180}",A53,Old Indian Defense,'kanika99',1412,'chestroyer',1426
406,True,standard,bullet,bullet,2022-10-01 16:06:39.518000+00:00,outoftime,black,c4 d5 g3 dxc4 Nc3 c6 d4 cxd3 exd3 Nf6 Bg2 e6 Nf3 Bb4 O-O O-O a3 Ba5 b4 Bb6 d4 Nd5 Be3 Nxc3 Qd2 Nd5 Ne5 Nxe3 Rfe1 Nf5 g4 Nxd4 Nxc6 Nf3+ Bxf3 Qxd2,"[6003, 6003, 5923, 5875, 5867, 5523, 5819, 5355, 5819, 5147, 5699, 5123, 5651, 4939, 5651, 4859, 5627, 4691, 5515, 4531, 5363, 4051, 5163, 3787, 5019, 3675, 4827, 3467, 4579, 3179, 4435, 3027, 4003, 2491, 3673, 2397, 0]","{'initial': 60, 'increment': 0, 'totalTime': 60}",A10,English Opening: Anglo-Scandinavian Defense,'chestroyer',1090,'inmate93',1102
407,True,standard,blitz,blitz,2022-10-01 15:22:04.724000+00:00,outoftime,white,d4 Nf6 c4 g6 Nc3 d6 Nf3 Bg7 Bf4 O-O e3 Re8 Be2 e5 Bg3 e4 Nd2 c6 Qc2 d5 cxd5 cxd5 Nb5 Nc6 Nb3 Bg4 O-O Bxe2 Qxe2 Qb6 Nd6 Red8 Nc5 Bf8 Rfc1 Bxd6 Bxd6 Rxd6 Nb3 Rc8 Nc5 Ne7 b3 Rdc6 Qd2 Qc7 b4 Qb8 a3 b6 Nb3 Rxc1+ Rxc1 Rxc1+ Qxc1 Qc8 Qb2 b5 h3 Nd7 Na5 Nc6 Nb3 Nb6 Nc5 Nc4 Qb3 Nb8 Kf1 Nd7 Ke2 f5 Ne6 Nf6 Nf4 g5 Nxd5 h5 Nxf6+ Kf7 Nd5 f4 exf4 gxf4 Nxf4,"[18003, 18003, 17899, 17755, 17787, 17691, 17651, 17627, 17531, 17539, 17435, 17043, 17347, 16947, 16995, 16227, 16787, 16003, 16595, 15899, 16427, 15795, 16059, 14387, 15363, 13795, 14787, 13627, 14635, 12851, 14083, 11947, 13715, 10507, 10371, 10091, 10163, 10091, 9219, 8883, 9003, 8499, 8579, 8043, 8019, 6195, 7659, 5603, 7443, 5475, 7091, 5211, 6931, 5051, 6779, 4515, 6339, 4051, 6187, 3739, 5691, 3235, 5315, 2923, 5075, 2531, 4627, 2179, 4115, 2091, 3843, 1787, 3379, 935, 3187, 789, 2523, 706, 2363, 499, 2131, 338, 1931, 210, 1829, 0]","{'initial': 180, 'increment': 0, 'totalTime': 180}",E61,King's Indian Defense,'scdragon64',1459,'chestroyer',1432
408,True,standard,blitz,blitz,2022-09-30 19:51:54.154000+00:00,resign,white,d4 d5 c4 e6 Nc3 Nf6 Bg5 Bb4 e3 h6 Bh4 Nbd7 Nf3 O-O Be2 c5 cxd5 Qb6 dxc5 Bxc5 dxe6 fxe6 O-O Qd6 Qd3 Ne5 Qxd6 Bxd6 Nxe5 Bxe5 f4 Bxc3 bxc3 Ne4 c4 Bd7 g4 Rac8 Rac1 Nd2 Rfd1 b5 Rxd2 bxc4 Rxc4 Bb5 Rxc8 Rxc8 Bxb5 Rc1+ Kg2 Rb1 Bc4 Kf7 f5 Re1 Bxe1,"[18003, 18003, 17819, 17875, 17427, 17747, 16747, 16947, 16491, 16275, 16107, 16083, 15683, 15611, 15163, 14195, 14187, 13011, 13579, 12755, 13323, 12499, 12299, 10123, 11443, 9411, 10731, 8659, 10483, 8459, 9899, 8043, 9755, 7827, 9139, 5803, 7835, 4499, 7491, 4227, 6323, 2187, 5979, 2059, 5715, 1683, 5347, 1539, 5155, 1387, 4947, 1195, 4779, 955, 4499, 821, 4040, 530]","{'initial': 180, 'increment': 0, 'totalTime': 180}",D50,Queen's Gambit Declined: Modern Variation,'chestroyer',1425,'aleximos',1463
409,True,standard,rapid,rapid,2022-09-27 14:10:34.561000+00:00,resign,black,d4 Nf6 c4 d6 Nc3 g6 e4 Bg7 Nf3 O-O Bd3 Nbd7 e5 dxe5 d5 Nc5 Nxe5 Nxd3+ Nxd3 Bf5 O-O c6 dxc6 Qxd3 cxb7 Rab8 Qb3 Ne4 Rd1 Qxd1+ Qxd1 Nxc3 bxc3 Bxc3 Be3 Bxa1 Qxa1 Rxb7 c5 Rb1+ Qxb1 Bxb1 c6 Rc8 Bh6,"[60003, 60003, 57843, 58499, 57459, 55075, 56923, 54835, 56643, 52707, 55491, 50651, 51963, 50235, 49339, 43027, 48099, 37603, 48099, 37355, 47163, 34787, 46291, 32899, 43803, 30723, 43507, 29283, 42451, 22627, 42035, 22435, 41747, 22387, 40187, 21075, 37635, 19875, 37539, 18851, 37323, 18851, 37227, 18523, 36678, 17646]","{'initial': 600, 'increment': 0, 'totalTime': 600}",E90,"King's Indian Defense: Normal Variation, Rare Defenses",'chestroyer',1654,'shanemacgiollaeoin',1618
410,True,standard,rapid,rapid,2022-09-27 13:26:17.779000+00:00,timeout,black,d4 Nf6 c4 g6 Nc3 d6 e4 Bg7 Nf3 O-O e5 Ne8 Be2 Nc6 exd6 exd6 Be3 Nf6 d5 Ne5 O-O c5 dxc6 bxc6 Re1 Nxf3+ Bxf3 Bb7 Nb5 d5 Nd4 Rb8 cxd5 cxd5 Nb5 a6 Nd4 Re8 Rc1 Qd7 Qd2 Ne4,"[60003, 60003, 57571, 59587, 57283, 59371, 57123, 59203, 56835, 59027, 56667, 54491, 54411, 53139, 52643, 52179, 51955, 49299, 50283, 49075, 49483, 46891, 48531, 46691, 47219, 46347, 47035, 45587, 43443, 43419, 42067, 40635, 40819, 40395, 38739, 37459, 34603, 33083, 33243, 27379, 29235, 26361, 14142]","{'initial': 600, 'increment': 0, 'totalTime': 600}",E90,"King's Indian Defense: Normal Variation, Rare Defenses",'nj_raz',1621,'chestroyer',1645
411,True,standard,bullet,bullet,2022-09-24 19:47:08.925000+00:00,mate,white,d4 f5 Bf4 Nf6 c3 g6 Nf3 Bg7 e3 d6 Bd3 O-O O-O c6 Nbd2 Re8 b4 e5 dxe5 dxe5 Nxe5 Nh5 Nxc6 bxc6 Bc4+ Kf8 Re1 Nxf4 exf4 Rxe1+ Qxe1 Nd7 Nf3 Qf6 Rd1 Nb6 Ne5 Nxc4 Nxc4 Be6 Nd6 Rd8 c4 Qc3 Qxe6 Re8 Qxe8#,"[12003, 12003, 12003, 12059, 11731, 11995, 11539, 12099, 11323, 12195, 11299, 12107, 11363, 11827, 11395, 11467, 11435, 11275, 11275, 11379, 10827, 11171, 10291, 11067, 9955, 10723, 8851, 10683, 8947, 10635, 9051, 10251, 8875, 9819, 8691, 9299, 7419, 8843, 7027, 8683, 6635, 7979, 6491, 5387, 5883, 4262, 5245]","{'initial': 120, 'increment': 1, 'totalTime': 160}",A80,Dutch Defense,'chestroyer',1079,'skrklsb',1136
412,True,standard,blitz,blitz,2022-09-22 22:17:05.064000+00:00,timeout,white,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nf3 a6 Nc3 Be7 e5 d6 exd6 Qxd6 g3 b5 Bf4 Qxd1+ Rxd1 Bb7 Be2 Nf6 O-O Rd8 Bc7 Rxd1 Rxd1 O-O Ne5 Rc8 Bb6 Nxe5 a4 Nf3+ Bxf3 Bxf3 Rd3 Bb7 h4 h5 axb5 axb5 Nxb5 Rc6 Bd8 Bxd8 Rxd8+ Kh7 c3 Rc8 Rd6 Ne4 Rd4 f5 f3 Nxg3 Kf2 e5 Rd7 Ne4+ fxe4 Bxe4 Nd6 Bc2 Nxc8 e4 Nd6 f4 Nf7 e3+ Ke2 Ba4 Re7 Bb5+ Kf3 Kg6 Kxf4 e2 Nd6 Kf6 Re3 Ba6 c4 Kg6 Rxe2 Kf6 b4 Bxc4 Nxc4,"[30003, 30003, 30115, 30155, 30099, 30339, 30203, 30643, 29915, 30603, 29795, 30283, 29067, 29795, 29003, 29739, 27427, 29779, 27459, 29435, 27539, 29635, 26115, 29443, 26203, 29075, 25019, 29067, 24363, 29075, 24203, 29179, 23283, 27043, 21411, 26883, 21267, 27003, 21459, 26347, 21419, 26427, 21099, 26507, 21163, 26123, 19779, 25723, 19795, 25731, 19027, 25003, 18267, 24723, 17931, 24723, 17163, 24699, 15507, 23995, 15043, 20843, 14643, 21027, 14499, 20691, 14523, 20755, 14523, 20803, 14019, 19867, 14043, 19755, 13835, 19875, 13379, 19691, 13235, 19851, 12667, 19995, 11947, 19371, 11163, 17747, 11075, 17875, 10595, 17723, 10618, 16094]","{'initial': 300, 'increment': 3, 'totalTime': 420}",B44,Sicilian Defense: Taimanov Variation,'buianhtuan0228',1440,'chestroyer',1430
413,True,standard,rapid,rapid,2022-09-22 22:05:04.240000+00:00,mate,white,Nf3 d5 d4 Bg4 c4 e6 g3 c5 Bg2 Nc6 Bf4 Bd6 Bxd6 Qxd6 e3 Nge7 h3 O-O hxg4 dxc4 Nc3 cxd4 Nxd4 Nxd4 exd4 Nd5 Qc2 Rfe8 Qxh7+ Kf8 O-O Nf6 Qc2 Qxd4 Rad1 Qxg4 Bxb7 Rab8 Bg2 Red8 Rxd8+ Rxd8 Rd1 Nd5 Nxd5 exd5 Rxd5 Rxd5 Bxd5 Qd4 Bxc4 f5 Qxf5+ Ke7 Qe6+ Kd8 Qd5+ Qxd5 Bxd5 Kc7 f4 Kd6 Bc4 Kc5 b3 Kd4 Kf2 Ke4 a4 g6 b4 Kf5 Kf3 Kf6 b5 Ke7 a5 Kd7 Ke4 Kc7 Ke5 Kd7 b6 axb6 axb6 Kc8 Kf6 g5 Kg6 Kb7 f5 Kxb6 f6 Kc7 f7 Kd7 f8=Q Kc6 Kxg5 Kc7 Kf6 Kd7 Qe7+ Kc6 g4 Kb6 g5 Ka5 g6 Ka4 g7 Ka5 g8=Q Kb6 Qb8+ Kc6 Qe6+ Kc5 Qb5+ Kd4 Qed5+ Ke3 Qb3+ Kf4 Qbf3#,"[60003, 60003, 59747, 59075, 57731, 58315, 57339, 57795, 56731, 56851, 53547, 56083, 53075, 56083, 52867, 55875, 52403, 55027, 49539, 54891, 47203, 54531, 46891, 54315, 44283, 52819, 40843, 52203, 39923, 51907, 38147, 51163, 37027, 50587, 35523, 50363, 34227, 49603, 33907, 47691, 33387, 47691, 32883, 46707, 32467, 46571, 31867, 45803, 31867, 45427, 30387, 44619, 29395, 43587, 28723, 43291, 28563, 42963, 28563, 42851, 28083, 42739, 27747, 42299, 27691, 41931, 27403, 41283, 27003, 41051, 26115, 40827, 25507, 40291, 25211, 40099, 24939, 39915, 24827, 39827, 24659, 39499, 24291, 39275, 24291, 38419, 24139, 38299, 24139, 38203, 23851, 38035, 23795, 38003, 23635, 37963, 23427, 37627, 22947, 37419, 22331, 37267, 22059, 37147, 21731, 36795, 21611, 36683, 21427, 36555, 21195, 36467, 20859, 36467, 20611, 36283, 20323, 36043, 20035, 35859, 19755, 34659, 19547, 34365, 19118]","{'initial': 600, 'increment': 0, 'totalTime': 600}",D02,Queen's Pawn Game: Anti-Torre,'keeganinator',1667,'chestroyer',1654
414,True,standard,blitz,blitz,2022-09-21 23:11:10.586000+00:00,outoftime,white,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O d6 c3 Bg4 d3 h6 Re1 Nf6 Be3 Bxe3 Rxe3 a6 Nbd2 O-O Qc2 b5 Bd5 Nxd5 exd5 Ne7 c4 Nf5 Re4 Bxf3 Nxf3 Qf6 Rae1 bxc4 dxc4 Ra7 b3 a5 g4 Nd4 Nxd4 exd4 Qd3 a4 Rxd4 axb3 axb3 Ra2 Re2 Ra1+ Kg2 Ra3 Ree4 Rb8 Rf4 Qg5 Rf5 Qe7 Re4 Qd7 Ref4 Raxb3 Qd4 f6 h4 Qe8 g5 hxg5 hxg5 Qe2 gxf6 Rb2 f7+ Kh7 f8=N+ Rxf8 Rxf8,"[30003, 30003, 30219, 30155, 30451, 30195, 30539, 30283, 30171, 30355, 29931, 29283, 29627, 29163, 29531, 28355, 29627, 27075, 29019, 26379, 28731, 26307, 27515, 23619, 27819, 23771, 27651, 23555, 26931, 19611, 27027, 18723, 26427, 17699, 26091, 15659, 25307, 15187, 25307, 13763, 25211, 13891, 24843, 10107, 24587, 9491, 24883, 9211, 24387, 8467, 24299, 6003, 22387, 4667, 22059, 2179, 19787, 2011, 18899, 1915, 16811, 1907, 16163, 1027, 15675, 446, 15827, 569, 15963, 452, 16003, 329, 16011, 394, 15667, 504, 15690, 0]","{'initial': 300, 'increment': 3, 'totalTime': 420}",C50,Italian Game: Giuoco Piano,'chestroyer',1425,'szerlqk',1399
